[Header]
HydroSoftVersion=2.90
CreationDate=07-10-19 15:06:30
FileType=dat
DeviceType=HydroScat-6
DataSource=C:\carlos\bsi_database\iop\hs\HS6_035.RAW
CalSource=C:\carlos\bsi_database\iop\cal_files\HS100649 2016-3-29.cal
Serial=HS100649
Config=B2F0
[SigmaParams]
ad400=.01
aStarFile=C:\Program Files (x86)\HydroSoft\aStar.csv
awFile=HydroSoft.exe
bbTildeValue=.015
C=.1
gammad=.011
gammay=.014
ExponentialFit=True
[bbParams]
PureWaterModel=MorelFresh
bb0=4.4968E-04
beta0=8.34399E-05
lambda0=525
gammaLambda=4.32
chi=1.08
[Channels]
"bb394"
"bb470"
"bb420"
"bb700"
"bb532"
"bb620"
"fl470"
"fl700"
[ColumnHeadings]
Time,Depth,bb394,bb470,bb420,bb700,bb532,bb620,fl470,fl700,bb394uncorr,bb470uncorr,bb420uncorr,bb700uncorr,bb532uncorr,bb620uncorr,fl470uncorr,fl700uncorr,betabb394,betabb470,betabb420,betabb700,betabb532,betabb620,betafl470,betafl700,betabb394uncorr,betabb470uncorr,betabb420uncorr,betabb700uncorr,betabb532uncorr,betabb620uncorr,betafl470uncorr,betafl700uncorr
[Data]
42876.5575231481,5.727701,8.344115E-03,6.243588E-03,7.445457E-03,3.707794E-03,5.189465E-03,4.00198E-03,1.282442E-03,2.108583E-03,8.156747E-03,6.112366E-03,7.278182E-03,3.657552E-03,5.099548E-03,3.945009E-03,1.255623E-03,2.143519E-03,1.288978E-03,9.477874E-04,1.142231E-03,5.513561E-04,7.809649E-04,5.981245E-04,1.849224E-04,3.156876E-04,1.261367E-03,9.284498E-04,1.11758E-03,5.439521E-04,7.677142E-04,5.897289E-04,1.849224E-04,3.156876E-04,
42876.5575231481,5.663201,7.908673E-03,5.90177E-03,7.651461E-03,3.707794E-03,5.189465E-03,4.141601E-03,1.293511E-03,1.891908E-03,7.742938E-03,5.785076E-03,7.474009E-03,3.657552E-03,5.099548E-03,4.080518E-03,1.268221E-03,1.926713E-03,1.224809E-03,8.974153E-04,1.172589E-03,5.513561E-04,7.809649E-04,6.186998E-04,1.867778E-04,2.837574E-04,1.200385E-03,8.802186E-04,1.146439E-03,5.439521E-04,7.677142E-04,6.096982E-04,1.867778E-04,2.837574E-04,
42876.5575231481,5.495501,8.593102E-03,6.528507E-03,7.799711E-03,3.949096E-03,6.157027E-03,4.361723E-03,1.29655E-03,2.026819E-03,8.392813E-03,6.384551E-03,7.614761E-03,3.892077E-03,6.029345E-03,4.293871E-03,1.268221E-03,2.061705E-03,1.32567E-03,9.897745E-04,1.194436E-03,5.869156E-04,9.2355E-04,6.511381E-04,1.867778E-04,3.036385E-04,1.296154E-03,9.685604E-04,1.16718E-03,5.78513E-04,9.04734E-04,6.41139E-04,1.867778E-04,3.036385E-04,
42876.5575347222,5.082701,9.431034E-03,6.528507E-03,8.11768E-03,4.379541E-03,6.791427E-03,5.090069E-03,1.539193E-03,2.108583E-03,9.184325E-03,6.384551E-03,7.916152E-03,4.309394E-03,6.635536E-03,4.99736E-03,1.503388E-03,2.143519E-03,1.449152E-03,9.897745E-04,1.241293E-03,6.503482E-04,1.017038E-03,7.58471E-04,2.214121E-04,3.156876E-04,1.412796E-03,9.685604E-04,1.211595E-03,6.400109E-04,9.940657E-04,7.44809E-04,2.214121E-04,3.156876E-04,
42876.5575347222,4.773101,9.245397E-03,7.355135E-03,9.168609E-03,4.379541E-03,6.939702E-03,5.458707E-03,1.541043E-03,2.096318E-03,9.009359E-03,7.171048E-03,8.90753E-03,4.309394E-03,6.776828E-03,5.351988E-03,1.503388E-03,2.131247E-03,1.421796E-03,1.111591E-03,1.396164E-03,6.503482E-04,1.038889E-03,8.127956E-04,2.214121E-04,3.138803E-04,1.387012E-03,1.084463E-03,1.35769E-03,6.400109E-04,1.014887E-03,7.970688E-04,2.214121E-04,3.138803E-04,
42876.5575347222,4.760201,1.008113E-02,8.053982E-03,9.692069E-03,5.856383E-03,7.567994E-03,5.723059E-03,1.735148E-03,2.096318E-03,9.795318E-03,7.832306E-03,9.39863E-03,5.731201E-03,7.373904E-03,5.605706E-03,1.688162E-03,2.131247E-03,1.544953E-03,1.214577E-03,1.473304E-03,8.679835E-04,1.131478E-03,8.517519E-04,2.486247E-04,3.138803E-04,1.502835E-03,1.181909E-03,1.430061E-03,8.49536E-04,1.102875E-03,8.34458E-04,2.486247E-04,3.138803E-04,
42876.5575462963,4.747301,9.755723E-03,8.053393E-03,9.182584E-03,5.294028E-03,7.373463E-03,5.878523E-03,1.631717E-03,2.261641E-03,9.489822E-03,7.831751E-03,8.920664E-03,5.191614E-03,7.189319E-03,5.754687E-03,1.588419E-03,2.296671E-03,.001497,1.21449E-03,1.398223E-03,7.851119E-04,1.10281E-03,8.746618E-04,2.339351E-04,3.382431E-04,1.457816E-03,1.181828E-03,1.359625E-03,7.700196E-04,1.075674E-03,8.564127E-04,2.339351E-04,3.382431E-04,
42876.5575462963,5.018201,1.064189E-02,8.783032E-03,9.883336E-03,5.827572E-03,7.861502E-03,6.66745E-03,1.63529E-03,2.415197E-03,1.032022E-02,8.518613E-03,9.577629E-03,5.70361E-03,7.651932E-03,6.508132E-03,1.587376E-03,2.45032E-03,1.627591E-03,1.322013E-03,1.50149E-03,8.637377E-04,1.174731E-03,9.909223E-04,2.337815E-04,3.608719E-04,1.580187E-03,1.283047E-03,1.456439E-03,8.454701E-04,1.143847E-03,9.674444E-04,2.337815E-04,3.608719E-04,
42876.5575462963,5.276201,9.918336E-03,8.287109E-03,8.782435E-03,4.993137E-03,7.128789E-03,5.351771E-03,1.481676E-03,2.417114E-03,9.64257E-03,8.052155E-03,8.544084E-03,4.901993E-03,6.956797E-03,5.249214E-03,1.441343E-03,2.452238E-03,1.520964E-03,1.248932E-03,1.339255E-03,7.40771E-04,1.066754E-03,7.970368E-04,2.122744E-04,3.611544E-04,1.480325E-03,1.214308E-03,1.30413E-03,7.273395E-04,1.041408E-03,7.819235E-04,2.122744E-04,3.611544E-04,
42876.5575462963,5.560001,8.69575E-03,8.28417E-03,7.619253E-03,4.994666E-03,5.89076E-03,4.471918E-03,1.348347E-03,1.924614E-03,8.490016E-03,8.049387E-03,7.443411E-03,4.903466E-03,5.774106E-03,4.400548E-03,1.314415E-03,1.959438E-03,1.340797E-03,1.248498E-03,1.167842E-03,7.409963E-04,8.843114E-04,6.673771E-04,1.93581E-04,2.885771E-04,1.310479E-03,1.213899E-03,1.141929E-03,7.275566E-04,8.671207E-04,6.568595E-04,1.93581E-04,2.885771E-04,
42876.5575578704,5.508401,8.361677E-03,6.30297E-03,8.006229E-03,4.10013E-03,5.350264E-03,4.424255E-03,1.342677E-03,1.920526E-03,8.173411E-03,6.169141E-03,7.810588E-03,4.038655E-03,5.254514E-03,4.354417E-03,1.314415E-03,1.955348E-03,1.291566E-03,9.565382E-04,1.224869E-03,6.091727E-04,8.046611E-04,6.603532E-04,1.93581E-04,2.879746E-04,1.263822E-03,9.368164E-04,1.196039E-03,6.001135E-04,7.905508E-04,6.500615E-04,1.93581E-04,2.879746E-04,
42876.5575578704,5.366501,8.824893E-03,6.302509E-03,8.101827E-03,4.218009E-03,5.925947E-03,4.656562E-03,1.503586E-03,2.175722E-03,8.612215E-03,.0061687,7.901141E-03,4.152944E-03,5.807864E-03,4.579101E-03,1.470759E-03,2.210699E-03,1.359828E-03,9.564703E-04,1.238957E-03,6.26544E-04,8.894969E-04,6.945871E-04,2.166066E-04,3.255816E-04,1.328487E-03,9.367515E-04,1.209383E-03,6.169556E-04,8.720955E-04,6.831721E-04,2.166066E-04,3.255816E-04,
42876.5575578704,5.198801,9.045288E-03,7.114181E-03,8.564356E-03,4.219298E-03,7.116879E-03,4.853825E-03,1.311867E-03,2.063612E-03,8.820507E-03,6.942279E-03,8.338406E-03,4.154193E-03,6.945468E-03,4.769591E-03,1.280819E-03,2.098521E-03,1.392307E-03,1.076083E-03,1.307118E-03,6.26734E-04,1.064999E-03,7.236568E-04,1.886332E-04,3.090606E-04,1.359182E-03,1.05075E-03,1.273821E-03,6.171398E-04,1.039739E-03,7.112437E-04,1.886332E-04,3.090606E-04,
42876.5575694444,4.902101,9.661195E-03,7.707085E-03,9.44181E-03,5.538991E-03,.0072103,5.237657E-03,1.850397E-03,2.065254E-03,9.40095E-03,7.504484E-03,9.164063E-03,5.426931E-03,7.034304E-03,5.139454E-03,1.80273E-03,2.100164E-03,1.48307E-03,1.163456E-03,1.436424E-03,8.212109E-04,1.078766E-03,7.802204E-04,2.654978E-04,3.093025E-04,1.444719E-03,.0011336,1.395494E-03,8.046971E-04,1.05283E-03,7.657487E-04,2.654978E-04,3.093025E-04,
42876.5575694444,4.876301,9.989349E-03,7.707648E-03,9.600612E-03,5.599995E-03,7.375856E-03,5.581808E-03,1.729465E-03,2.280286E-03,9.709224E-03,7.505017E-03,9.312956E-03,5.485467E-03,7.191591E-03,5.470197E-03,1.683963E-03,2.315328E-03,1.531429E-03,1.163539E-03,1.459826E-03,8.302008E-04,1.103163E-03,8.309363E-04,2.480063E-04,3.409908E-04,1.490148E-03,1.133678E-03,1.417435E-03,8.133234E-04,1.076009E-03,8.144888E-04,2.480063E-04,3.409908E-04,
42876.5575694444,4.837601,9.868055E-03,7.934915E-03,9.614886E-03,5.598278E-03,7.368662E-03,6.029395E-03,1.73096E-03,2.089802E-03,9.595357E-03,7.719879E-03,9.32633E-03,5.483821E-03,7.184759E-03,5.899108E-03,1.685069E-03,2.124727E-03,1.513554E-03,1.19703E-03,1.46193E-03,8.299478E-04,1.102103E-03,8.968952E-04,2.481693E-04,3.129201E-04,1.473368E-03,1.165341E-03,1.419406E-03,8.130807E-04,1.075002E-03,8.776953E-04,2.481693E-04,3.129201E-04,
42876.5575810185,5.031101,9.885799E-03,8.150727E-03,9.40102E-03,5.541685E-03,.0072103,6.113956E-03,1.736013E-03,2.089802E-03,9.61202E-03,7.923586E-03,9.125793E-03,5.429517E-03,7.034304E-03,5.979983E-03,1.689271E-03,2.124727E-03,1.516169E-03,1.228834E-03,1.430413E-03,8.216079E-04,1.078766E-03,9.093565E-04,2.487881E-04,3.129201E-04,1.475823E-03,1.195361E-03,1.389854E-03,8.050782E-04,1.05283E-03,8.896135E-04,2.487881E-04,3.129201E-04,
42876.5575810185,5.160101,9.71436E-03,8.153093E-03,8.890531E-03,5.543384E-03,7.303871E-03,5.374702E-03,1.617883E-03,2.18217E-03,9.45094E-03,7.925818E-03,8.645916E-03,5.431147E-03,7.123224E-03,5.27126E-03,1.574778E-03,2.217151E-03,1.490905E-03,1.229182E-03,1.355185E-03,8.218583E-04,1.092555E-03,8.004161E-04,2.319261E-04,3.265319E-04,1.452086E-03,1.19569E-03,1.319137E-03,8.053185E-04,1.065934E-03,7.851723E-04,2.319261E-04,3.265319E-04,
42876.5575810185,5.353601,9.09529E-03,7.129997E-03,8.533562E-03,4.832803E-03,6.442871E-03,5.009281E-03,1.613137E-03,2.030907E-03,8.86772E-03,6.957307E-03,8.309337E-03,4.747403E-03,6.302814E-03,4.919515E-03,1.574778E-03,2.065796E-03,1.399675E-03,1.078413E-03,1.30258E-03,7.171434E-04,9.656735E-04,7.465658E-04,2.319261E-04,3.042409E-04,1.366139E-03,1.052965E-03,1.269537E-03,7.045584E-04,9.45034E-04,7.333373E-04,2.319261E-04,3.042409E-04,
42876.5575810185,5.302001,8.769113E-03,7.129476E-03,8.435245E-03,4.655426E-03,6.382971E-03,5.000726E-03,1.368067E-03,2.155265E-03,8.559447E-03,6.956812E-03,8.216489E-03,4.576169E-03,6.245553E-03,4.911269E-03,1.336289E-03,2.19023E-03,1.351608E-03,1.078337E-03,1.288091E-03,6.910042E-04,9.568462E-04,7.453051E-04,1.968025E-04,3.22567E-04,1.320711E-03,1.052892E-03,1.255854E-03,6.793244E-04,9.365956E-04,7.321222E-04,1.968025E-04,3.22567E-04,
42876.5575925926,5.314901,9.324927E-03,7.175699E-03,8.590292E-03,4.656851E-03,6.509651E-03,5.155931E-03,1.364292E-03,2.010466E-03,9.084345E-03,7.000724E-03,8.362885E-03,4.577545E-03,6.366624E-03,5.06079E-03,1.331212E-03,2.045343E-03,1.433516E-03,1.085148E-03,1.31094E-03,6.912141E-04,9.755146E-04,7.681769E-04,1.960548E-04,3.012287E-04,1.398062E-03,1.059363E-03,1.277428E-03,6.795272E-04,9.544373E-04,7.541563E-04,1.960548E-04,3.012287E-04,
42876.5575925926,5.289101,9.372077E-03,7.210864E-03,.0087022,4.761323E-03,6.495338E-03,5.075105E-03,1.648581E-03,2.010466E-03,9.128781E-03,7.034121E-03,8.468447E-03,4.678426E-03,6.35295E-03,4.982945E-03,1.608373E-03,2.045343E-03,1.440464E-03,1.09033E-03,1.327431E-03,7.066097E-04,9.734054E-04,7.562658E-04,2.368738E-04,3.012287E-04,1.404611E-03,1.064284E-03,1.292984E-03,6.943934E-04,9.524223E-04,7.426846E-04,2.368738E-04,3.012287E-04,
42876.5575925926,5.121401,9.572629E-03,7.210337E-03,8.620092E-03,4.677736E-03,6.721928E-03,5.123639E-03,1.611453E-03,2.114351E-03,9.317633E-03,7.03362E-03,8.391002E-03,4.597719E-03,6.56926E-03,5.029694E-03,1.571611E-03,2.149291E-03,1.470019E-03,1.090253E-03,1.315331E-03,6.942918E-04,1.006797E-03,7.634182E-04,2.314596E-04,3.165377E-04,1.432441E-03,1.064211E-03,1.281571E-03,.0006825,9.842989E-04,7.495739E-04,2.314596E-04,3.165377E-04,
42876.5576041667,5.198801,9.498865E-03,7.716472E-03,8.765491E-03,4.750604E-03,6.533509E-03,5.35071E-03,1.611685E-03,2.214875E-03,9.248202E-03,7.513366E-03,8.528114E-03,4.668079E-03,6.389413E-03,5.248195E-03,1.570579E-03,2.249877E-03,1.459148E-03,1.164839E-03,1.336758E-03,7.050301E-04,9.790304E-04,7.968806E-04,2.313076E-04,3.313515E-04,1.422209E-03,1.134909E-03,1.301777E-03,6.928687E-04,9.577957E-04,7.817732E-04,2.313076E-04,3.313515E-04,
42876.5576041667,5.082701,9.59329E-03,7.704118E-03,8.716803E-03,4.882862E-03,6.829677E-03,5.659929E-03,1.577431E-03,2.214875E-03,9.337074E-03,7.501677E-03,8.482217E-03,4.795688E-03,6.671999E-03,5.545159E-03,1.536983E-03,2.249877E-03,1.473063E-03,1.163019E-03,1.329583E-03,7.245202E-04,1.022675E-03,8.424487E-04,2.263598E-04,3.313515E-04,1.435306E-03,1.133186E-03,1.295013E-03,7.116739E-04,9.994389E-04,8.255356E-04,2.263598E-04,3.313515E-04,
42876.5576041667,5.095601,9.557874E-03,7.702353E-03,9.007551E-03,4.882862E-03,6.700624E-03,5.419699E-03,1.57733E-03,2.104494E-03,9.303747E-03,7.500007E-03,8.756069E-03,4.795688E-03,6.548937E-03,5.314507E-03,1.536983E-03,2.139428E-03,1.467844E-03,1.162759E-03,1.372429E-03,7.245202E-04,1.003657E-03,8.07047E-04,2.263598E-04,3.150852E-04,1.430394E-03,1.13294E-03,1.33537E-03,7.116739E-04,9.81304E-04,7.915454E-04,2.263598E-04,3.150852E-04,
42876.5576157407,5.173001,9.525416E-03,7.687674E-03,8.714229E-03,5.157829E-03,6.788861E-03,5.309718E-03,1.578236E-03,2.110259E-03,9.273198E-03,7.486117E-03,8.479789E-03,5.060595E-03,6.633089E-03,5.208776E-03,1.537993E-03,2.145197E-03,1.463061E-03,1.160596E-03,1.329204E-03,7.650408E-04,1.01666E-03,7.908397E-04,2.265086E-04,3.159348E-04,1.425893E-03,1.130893E-03,1.294656E-03,7.507119E-04,9.937051E-04,7.759643E-04,2.265086E-04,3.159348E-04,
42876.5576157407,5.224601,9.372077E-03,7.688236E-03,8.949029E-03,5.154929E-03,6.939702E-03,5.203851E-03,1.563861E-03,2.173994E-03,9.128781E-03,7.486649E-03,8.700993E-03,5.057804E-03,6.776828E-03,5.10692E-03,1.524385E-03,2.20897E-03,1.440464E-03,1.160678E-03,1.363805E-03,7.646136E-04,1.038889E-03,7.752386E-04,2.245044E-04,3.25327E-04,1.404611E-03,1.130971E-03,1.327253E-03,7.503007E-04,1.014887E-03,7.609543E-04,2.245044E-04,3.25327E-04,
42876.5576157407,5.263301,9.345553E-03,7.28474E-03,8.866164E-03,5.154929E-03,6.887071E-03,5.281757E-03,1.575548E-03,2.202611E-03,9.103785E-03,7.104254E-03,8.622968E-03,5.057804E-03,6.726692E-03,5.181882E-03,1.536983E-03,2.237605E-03,1.436555E-03,1.101217E-03,1.351594E-03,7.646136E-04,1.031133E-03,7.867192E-04,2.263598E-04,3.295442E-04,1.400927E-03,1.07462E-03,1.315755E-03,7.503007E-04,1.007499E-03,7.720011E-04,2.263598E-04,3.295442E-04,
42876.5576157407,5.340701,9.245397E-03,7.20383E-03,8.877535E-03,5.039413E-03,7.025869E-03,5.179889E-03,1.605166E-03,2.202611E-03,9.009359E-03,7.027441E-03,8.633677E-03,4.946577E-03,6.858869E-03,5.083855E-03,1.566379E-03,2.237605E-03,1.421796E-03,1.089294E-03,1.35327E-03,7.475905E-04,1.051587E-03,7.717074E-04,2.306891E-04,3.295442E-04,1.387012E-03,.0010633,1.317333E-03,7.339097E-04,1.026977E-03,7.575553E-04,2.306891E-04,3.295442E-04,
42876.5576273148,5.276201,9.475268E-03,7.203304E-03,8.824674E-03,4.972565E-03,6.760172E-03,5.303711E-03,1.563776E-03,2.261641E-03,9.225984E-03,7.026941E-03,8.583885E-03,4.882168E-03,6.605734E-03,5.202999E-03,1.525387E-03,2.296671E-03,1.455671E-03,1.089216E-03,1.34548E-03,7.377393E-04,1.012433E-03,7.899545E-04,2.24652E-04,3.382431E-04,1.418935E-03,1.063226E-03,1.309996E-03,7.24418E-04,9.896739E-04,7.751131E-04,2.24652E-04,3.382431E-04,
42876.5576273148,5.263301,9.30725E-03,7.386284E-03,8.92545E-03,4.97167E-03,6.435432E-03,5.378811E-03,1.563849E-03,2.155265E-03,9.067682E-03,7.200593E-03,8.678795E-03,4.881306E-03,6.295704E-03,5.275209E-03,1.525387E-03,2.19023E-03,1.430911E-03,1.116181E-03,1.36033E-03,7.376075E-04,9.645773E-04,8.010216E-04,2.24652E-04,3.22567E-04,1.395607E-03,1.088817E-03,1.323982E-03,7.242909E-04,9.439862E-04,7.857544E-04,2.24652E-04,3.22567E-04,
42876.5576273148,5.263301,9.761633E-03,8.214473E-03,8.889683E-03,5.058453E-03,7.186322E-03,5.375807E-03,1.653803E-03,2.155265E-03,9.495377E-03,7.983697E-03,8.645117E-03,4.964917E-03,7.011508E-03,5.272321E-03,1.60943E-03,2.19023E-03,1.497871E-03,1.238228E-03,1.35506E-03,7.503963E-04,1.075232E-03,8.005789E-04,2.370295E-04,3.22567E-04,1.458634E-03,1.204219E-03,1.319019E-03,7.366122E-04,1.049471E-03,7.853287E-04,2.370295E-04,3.22567E-04,
42876.5576388889,5.211701,9.678914E-03,7.818304E-03,8.875053E-03,5.058453E-03,6.946755E-03,5.50808E-03,1.600601E-03,2.179813E-03,9.417614E-03,7.609677E-03,8.63134E-03,4.964917E-03,6.783545E-03,5.399412E-03,1.559004E-03,2.214793E-03,1.485681E-03,1.179846E-03,1.352904E-03,7.503963E-04,1.039928E-03,8.200714E-04,2.29603E-04,3.261846E-04,1.447175E-03,1.149102E-03,1.316989E-03,7.366122E-04,1.015877E-03,8.040574E-04,2.29603E-04,3.261846E-04,
42876.5576388889,5.250401,9.540169E-03,7.617672E-03,8.801206E-03,4.943672E-03,6.863154E-03,5.353709E-03,1.598582E-03,2.194434E-03,9.287084E-03,7.419855E-03,8.561772E-03,4.854319E-03,6.703903E-03,5.251077E-03,1.55798E-03,2.229423E-03,1.465235E-03,1.15028E-03,1.342021E-03,7.334815E-04,1.027609E-03,7.973225E-04,2.294522E-04,3.283392E-04,1.427939E-03,1.121128E-03,1.306737E-03,7.203141E-04,1.004141E-03,7.821982E-04,2.294522E-04,3.283392E-04,
42876.5576388889,5.224601,9.466421E-03,7.617672E-03,8.758998E-03,4.94725E-03,7.140839E-03,5.305737E-03,1.563913E-03,2.284375E-03,9.217652E-03,7.419855E-03,8.521995E-03,4.857768E-03,6.968257E-03,5.204947E-03,1.524385E-03,2.319419E-03,1.454367E-03,1.15028E-03,1.335801E-03,7.340088E-04,1.06853E-03,7.90253E-04,2.245044E-04,3.415933E-04,1.417707E-03,1.121128E-03,1.300875E-03,7.208223E-04,1.043097E-03,7.754001E-04,2.245044E-04,3.415933E-04,
42876.557650463,5.211701,9.375024E-03,7.497246E-03,8.715852E-03,4.945736E-03,6.774515E-03,5.499057E-03,1.564349E-03,2.253458E-03,9.131558E-03,7.305786E-03,8.48132E-03,4.856308E-03,6.619412E-03,5.390746E-03,1.525387E-03,2.288483E-03,1.440898E-03,1.132533E-03,1.329443E-03,7.337857E-04,1.014546E-03,8.187417E-04,2.24652E-04,3.370373E-04,1.40502E-03,1.104319E-03,1.294881E-03,7.206072E-04,9.916895E-04,8.027804E-04,2.24652E-04,3.370373E-04,
42876.557650463,5.211701,9.321981E-03,7.348094E-03,8.89703E-03,4.898062E-03,6.829677E-03,5.117009E-03,1.528311E-03,2.251669E-03,9.081568E-03,7.164368E-03,8.652036E-03,4.810346E-03,6.671999E-03,5.023309E-03,1.49079E-03,2.286693E-03,1.433082E-03,1.110553E-03,1.356142E-03,7.267602E-04,1.022675E-03,7.62441E-04,2.195567E-04,3.367736E-04,1.397653E-03,1.083479E-03,1.320039E-03,7.138339E-04,9.994389E-04,7.486329E-04,2.195567E-04,3.367736E-04,
42876.557650463,5.237501,9.286629E-03,7.347557E-03,8.936832E-03,5.186491E-03,6.927607E-03,5.462972E-03,1.611066E-03,2.216636E-03,9.048241E-03,7.163859E-03,8.689511E-03,5.088178E-03,6.765308E-03,5.356085E-03,1.571611E-03,2.251638E-03,1.427872E-03,1.110474E-03,1.362008E-03,7.692646E-04,1.037107E-03,8.134241E-04,2.314596E-04,3.316109E-04,1.392742E-03,1.083403E-03,1.325561E-03,7.547767E-04,1.01319E-03,7.976726E-04,2.314596E-04,3.316109E-04,
42876.557650463,5.276201,9.310196E-03,7.352837E-03,8.89456E-03,4.933218E-03,6.92282E-03,5.303711E-03,1.611147E-03,2.265732E-03,9.070459E-03,7.168868E-03,8.64971E-03,4.844241E-03,6.760749E-03,5.202999E-03,1.571611E-03,2.300765E-03,1.431345E-03,1.111252E-03,1.355778E-03,7.319409E-04,1.036401E-03,7.899545E-04,2.314596E-04,3.388461E-04,1.396016E-03,1.084142E-03,1.319696E-03,7.188289E-04,1.012518E-03,7.751131E-04,2.314596E-04,3.388461E-04,
42876.557662037,5.302001,9.398605E-03,7.390346E-03,8.859667E-03,5.027778E-03,6.820113E-03,5.31473E-03,1.610445E-03,2.263934E-03,9.153776E-03,7.204445E-03,8.616849E-03,4.935368E-03,6.662883E-03,5.213597E-03,1.570579E-03,2.298965E-03,1.444373E-03,1.11678E-03,1.350636E-03,7.458758E-04,1.021266E-03,7.915783E-04,2.313076E-04,3.38581E-04,1.408294E-03,1.089384E-03,1.314853E-03,7.322579E-04,9.980956E-04,7.766748E-04,2.313076E-04,3.38581E-04,
42876.557662037,5.276201,9.42219E-03,7.386284E-03,8.868552E-03,5.026239E-03,6.836689E-03,5.333746E-03,1.59863E-03,2.192087E-03,9.175994E-03,7.200593E-03,8.625217E-03,4.933886E-03,6.678682E-03,5.231883E-03,1.559004E-03,2.227075E-03,1.447849E-03,1.116181E-03,1.351946E-03,7.45649E-04,1.023709E-03,7.943807E-04,2.29603E-04,3.279933E-04,1.411568E-03,1.088817E-03,1.316087E-03,7.320394E-04,1.000424E-03,7.793696E-04,2.29603E-04,3.279933E-04,
42876.557662037,5.302001,9.407449E-03,7.471365E-03,8.877535E-03,4.99914E-03,6.719736E-03,5.326722E-03,1.597789E-03,2.198523E-03,9.162107E-03,7.281258E-03,8.633677E-03,4.907777E-03,6.567169E-03,5.225129E-03,1.55798E-03,2.233514E-03,1.445677E-03,1.128719E-03,1.35327E-03,7.416556E-04,1.006474E-03,7.933456E-04,2.294522E-04,3.289417E-04,1.409522E-03,1.100704E-03,1.317333E-03,7.281919E-04,9.839906E-04,7.783743E-04,2.294522E-04,3.289417E-04,
42876.5576736111,5.250401,9.560824E-03,7.470819E-03,8.931953E-03,5.018186E-03,6.755391E-03,5.462972E-03,1.612191E-03,2.421205E-03,9.306524E-03,7.28074E-03,8.684918E-03,4.926128E-03,6.601175E-03,5.356085E-03,1.571611E-03,2.456333E-03,1.468279E-03,1.128639E-03,1.361289E-03,7.444624E-04,1.011728E-03,8.134241E-04,2.314596E-04,3.617574E-04,1.430804E-03,1.100628E-03,1.324885E-03,7.308962E-04,9.890019E-04,7.976726E-04,2.314596E-04,3.617574E-04,
42876.5576736111,5.302001,9.463471E-03,7.511343E-03,8.732089E-03,5.018186E-03,6.889318E-03,5.396842E-03,1.624972E-03,2.077528E-03,9.214875E-03,7.319144E-03,8.496628E-03,4.926128E-03,6.728834E-03,5.29254E-03,1.584217E-03,2.112446E-03,1.453932E-03,1.134611E-03,1.331836E-03,7.444624E-04,1.031464E-03,8.036787E-04,2.333162E-04,3.111113E-04,1.417298E-03,1.106287E-03,1.297137E-03,7.308962E-04,1.007815E-03,7.883083E-04,2.333162E-04,3.111113E-04,
42876.5576736111,5.405201,9.363235E-03,7.436133E-03,8.767114E-03,4.918629E-03,6.982779E-03,5.134972E-03,1.593258E-03,2.075877E-03,9.120449E-03,7.247861E-03,8.529644E-03,4.830177E-03,6.817849E-03,5.040607E-03,1.553781E-03,2.110793E-03,1.439161E-03,1.123527E-03,1.336997E-03,7.297911E-04,1.045237E-03,7.650881E-04,2.288337E-04,3.10868E-04,1.403383E-03,1.095782E-03,1.302002E-03,7.167563E-04,1.020932E-03,7.511821E-04,2.288337E-04,3.10868E-04,
42876.5576851852,5.353601,9.363235E-03,7.436133E-03,8.741145E-03,4.932045E-03,6.705402E-03,5.16192E-03,1.541585E-03,2.190346E-03,9.120449E-03,7.247861E-03,8.505166E-03,4.84311E-03,6.553495E-03,5.066556E-03,1.503388E-03,2.225333E-03,1.439161E-03,1.123527E-03,1.33317E-03,7.317681E-04,1.004361E-03,7.690595E-04,2.214121E-04,3.277368E-04,1.403383E-03,1.095782E-03,1.298395E-03,7.186623E-04,9.819756E-04,7.55006E-04,2.214121E-04,3.277368E-04,
42876.5576851852,5.340701,9.516565E-03,7.569508E-03,8.736961E-03,4.929641E-03,6.860609E-03,5.228653E-03,1.543382E-03,2.118442E-03,9.264866E-03,7.374245E-03,8.50122E-03,4.840793E-03,6.701478E-03,5.130789E-03,1.504376E-03,2.153385E-03,1.461757E-03,1.143182E-03,1.332554E-03,7.314138E-04,1.027234E-03,7.788935E-04,2.215576E-04,3.171406E-04,1.424665E-03,1.114407E-03,1.297814E-03,7.183208E-04,1.003783E-03,7.644718E-04,2.215576E-04,3.171406E-04,
42876.5576851852,5.379401,9.445777E-03,7.481936E-03,8.760621E-03,5.032253E-03,6.476257E-03,5.323724E-03,1.645303E-03,2.116759E-03,9.198212E-03,7.291277E-03,8.523524E-03,4.93968E-03,6.334719E-03,5.222246E-03,1.604174E-03,.0021517,1.451325E-03,1.130277E-03,1.336041E-03,7.465353E-04,9.705935E-04,7.929038E-04,2.362553E-04,3.168925E-04,1.414842E-03,1.10218E-03,1.301101E-03,7.328932E-04,9.497356E-04,7.779493E-04,2.362553E-04,3.168925E-04,
