42859.8231481481,5.521301,1.711036E-02,1.414732E-02,1.598317E-02,1.029292E-02,1.372774E-02,1.044683E-02,8.688721E-04,8.526985E-03,1.621749E-02,1.345274E-02,1.515121E-02,9.911247E-03,1.308812E-02,1.005704E-02,8.264557E-04,8.59478E-03,2.639502E-03,2.139361E-03,2.444651E-03,1.525878E-03,2.054434E-03,1.555428E-03,1.217166E-04,.0012658,2.508005E-03,2.037066E-03,2.322125E-03,1.469668E-03,1.960233E-03,1.498021E-03,1.217166E-04,.0012658,
42859.8231481481,5.443901,.0168342,1.495722E-02,1.590732E-02,1.109399E-02,1.367285E-02,1.049515E-02,8.128913E-04,8.526985E-03,1.597024E-02,1.418275E-02,1.508318E-02,1.065226E-02,1.303822E-02,1.010181E-02,7.724661E-04,8.59478E-03,2.59883E-03,2.258638E-03,2.43348E-03,1.643857E-03,2.04635E-03,1.562543E-03,1.137653E-04,.0012658,2.471592E-03,2.144577E-03,2.312104E-03,1.578801E-03,1.952884E-03,1.504615E-03,1.137653E-04,.0012658,
42859.8231481481,5.469701,1.690319E-02,1.463699E-02,1.609702E-02,1.109399E-02,1.382259E-02,9.979662E-03,9.042677E-04,9.661383E-03,1.603206E-02,1.389459E-02,1.525327E-02,1.065226E-02,1.317431E-02,9.623314E-03,8.596801E-04,9.729179E-03,2.608992E-03,2.211476E-03,2.461419E-03,1.643857E-03,2.068403E-03,1.486625E-03,1.266097E-04,1.432869E-03,2.480695E-03,2.102138E-03,2.337154E-03,1.578801E-03,1.972927E-03,1.434144E-03,1.266097E-04,1.432869E-03,
42859.8231481481,5.482601,1.766413E-02,1.463699E-02,1.552862E-02,1.064484E-02,1.422764E-02,9.580014E-03,9.053915E-04,8.962981E-03,1.671199E-02,1.389459E-02,.014743,.0102373,1.354177E-02,9.251149E-03,8.596801E-04,9.030777E-03,2.72106E-03,2.211476E-03,2.377707E-03,1.577707E-03,2.128056E-03,1.427767E-03,1.266097E-04,1.330011E-03,2.580833E-03,2.102138E-03,2.262005E-03,1.517686E-03,2.027044E-03,1.379333E-03,1.266097E-04,1.330011E-03,
42859.8231597222,5.547101,1.714491E-02,1.463699E-02,1.469879E-02,1.028227E-02,1.352326E-02,9.862356E-03,9.570671E-04,9.616976E-03,.0162484,1.389459E-02,1.399461E-02,9.901366E-03,1.290212E-02,9.514183E-03,9.095166E-04,9.684771E-03,2.644591E-03,2.211476E-03,2.255494E-03,1.524309E-03,2.024319E-03,1.469349E-03,1.339494E-04,1.426329E-03,2.512557E-03,2.102138E-03,2.151785E-03,1.468212E-03,1.932841E-03,1.418072E-03,1.339494E-04,1.426329E-03,
42859.8231597222,5.560001,1.711036E-02,.0134053,1.567998E-02,1.028227E-02,1.402248E-02,1.020552E-02,9.549537E-04,9.923788E-03,1.621749E-02,1.278037E-02,1.487907E-02,9.901366E-03,1.335577E-02,9.833181E-03,9.095166E-04,9.991583E-03,2.639502E-03,2.030079E-03,2.399999E-03,1.524309E-03,2.097842E-03,1.519889E-03,1.339494E-04,1.471515E-03,2.508005E-03,1.938042E-03,2.282045E-03,1.468212E-03,1.999652E-03,1.465052E-03,1.339494E-04,1.471515E-03,
42859.8231597222,5.495501,1.690319E-02,1.370166E-02,1.524521E-02,1.073028E-02,1.309525E-02,9.871376E-03,6.280286E-04,9.923788E-03,1.603206E-02,1.304932E-02,1.448787E-02,1.031634E-02,1.251199E-02,9.522578E-03,5.980383E-04,9.991583E-03,2.608992E-03,2.073725E-03,2.335968E-03,1.590291E-03,1.961283E-03,1.470677E-03,8.807633E-05,1.471515E-03,2.480695E-03,1.977651E-03,2.22443E-03,1.529327E-03,1.875383E-03,1.419308E-03,8.807633E-05,1.471515E-03,
42859.8231712963,5.443901,1.714491E-02,1.370166E-02,1.607804E-02,1.078371E-02,.0136529,9.934532E-03,1.003498E-03,1.054549E-02,.0162484,1.304932E-02,1.523626E-02,1.036574E-02,1.302007E-02,9.58134E-03,9.552001E-04,1.061328E-02,2.644591E-03,2.073725E-03,2.458623E-03,1.59816E-03,2.043411E-03,1.479979E-03,1.406775E-04,1.563075E-03,2.512557E-03,1.977651E-03,2.334649E-03,1.536603E-03,1.950212E-03,1.427962E-03,1.406775E-04,1.563075E-03,
42859.8231712963,5.482601,1.752551E-02,1.442389E-02,1.550971E-02,1.057012E-02,1.356812E-02,1.034121E-02,1.00539E-03,1.040823E-02,1.658837E-02,1.370248E-02,1.472599E-02,1.016813E-02,1.294295E-02,9.959102E-03,9.552001E-04,1.047602E-02,2.700644E-03,2.180092E-03,2.374922E-03,1.566703E-03,2.030926E-03,1.539872E-03,1.406775E-04,1.542861E-03,2.562626E-03,2.073846E-03,.0022595,1.507501E-03,1.938854E-03,1.483597E-03,1.406775E-04,1.542861E-03,
42859.8231712963,5.508401,1.711036E-02,1.401985E-02,1.577466E-02,.0112333,1.342361E-02,9.658053E-03,9.079655E-04,1.040823E-02,1.621749E-02,1.333748E-02,1.496411E-02,1.078071E-02,.0128114,9.323903E-03,8.638331E-04,1.047602E-02,2.639502E-03,2.120587E-03,2.413944E-03,1.664373E-03,2.009643E-03,1.43926E-03,1.272214E-04,1.542861E-03,2.508005E-03,2.02009E-03,2.29457E-03,1.597718E-03,1.919479E-03,1.390048E-03,1.272214E-04,1.542861E-03,
42859.8231828704,5.521301,1.655852E-02,1.401985E-02,1.530185E-02,.0112333,.0140875,9.694085E-03,1.037984E-03,1.024675E-02,1.572299E-02,1.333748E-02,1.453889E-02,1.078071E-02,1.341474E-02,9.357482E-03,9.884244E-04,1.031454E-02,2.55823E-03,2.120587E-03,2.34431E-03,1.664373E-03,2.107417E-03,1.444567E-03,1.455706E-04,1.519079E-03,2.435178E-03,2.02009E-03,2.231945E-03,1.597718E-03,2.008337E-03,1.394994E-03,1.455706E-04,1.519079E-03,
42859.8231828704,5.482601,1.666184E-02,1.368047E-02,1.528297E-02,1.161978E-02,1.287177E-02,9.973644E-03,1.037543E-03,1.025482E-02,1.581571E-02,1.303011E-02,1.452188E-02,.0111364,1.230785E-02,9.617718E-03,9.884244E-04,1.032262E-02,2.573447E-03,2.070605E-03,2.341529E-03,1.721292E-03,1.928371E-03,1.485739E-03,1.455706E-04,1.520268E-03,2.448833E-03,1.974822E-03,2.22944E-03,1.650102E-03,1.845318E-03,1.43332E-03,1.455706E-04,1.520268E-03,
42859.8231828704,5.534201,1.587144E-02,1.368047E-02,1.567998E-02,1.106186E-02,1.245056E-02,9.763172E-03,9.665364E-04,9.931861E-03,1.510487E-02,1.303011E-02,1.487907E-02,1.062262E-02,1.192225E-02,9.421841E-03,9.219757E-04,9.999658E-03,2.457041E-03,2.070605E-03,2.399999E-03,1.639125E-03,1.866337E-03,1.454742E-03,1.357843E-04,1.472704E-03,2.344143E-03,1.974822E-03,2.282045E-03,1.574436E-03,1.788529E-03,1.404472E-03,1.357843E-04,1.472704E-03,
42859.8231828704,5.521301,1.614591E-02,1.336301E-02,1.530185E-02,1.106186E-02,1.326929E-02,9.682073E-03,1.014321E-03,9.931861E-03,1.535212E-02,1.274195E-02,1.453889E-02,1.062262E-02,1.267076E-02,9.34629E-03,9.676592E-04,9.999658E-03,2.497463E-03,2.023851E-03,2.34431E-03,1.639125E-03,1.986915E-03,1.442798E-03,1.425124E-04,1.472704E-03,2.380557E-03,1.932383E-03,2.231945E-03,1.574436E-03,1.898767E-03,1.393345E-03,1.425124E-04,1.472704E-03,
42859.8231944444,5.482601,1.690319E-02,1.399862E-02,1.569892E-02,1.113684E-02,1.345848E-02,9.955592E-03,8.116255E-04,9.931861E-03,1.603206E-02,1.331827E-02,1.489608E-02,1.069179E-02,1.284315E-02,9.600928E-03,7.724661E-04,9.999658E-03,2.608992E-03,2.11746E-03,2.402788E-03,1.650167E-03,2.014779E-03,1.48308E-03,1.137653E-04,1.472704E-03,2.480695E-03,2.017261E-03,2.28455E-03,1.584622E-03,1.924155E-03,1.430847E-03,1.137653E-04,1.472704E-03,
42859.8231944444,5.560001,1.666184E-02,1.399862E-02,.016363,1.182417E-02,1.378265E-02,1.014827E-02,1.01195E-03,1.037997E-02,1.581571E-02,1.331827E-02,1.549139E-02,1.132412E-02,1.313802E-02,9.780015E-03,9.635061E-04,1.044776E-02,2.573447E-03,2.11746E-03,2.500591E-03,1.751394E-03,2.06252E-03,1.511457E-03,1.419008E-04,1.538699E-03,2.448833E-03,2.017261E-03,2.372224E-03,1.677749E-03,1.967583E-03,1.457222E-03,1.419008E-04,1.538699E-03,
42859.8231944444,5.534201,1.818506E-02,1.474365E-02,1.511314E-02,1.182417E-02,1.385755E-02,1.044683E-02,1.015787E-03,1.056163E-02,1.717559E-02,1.399064E-02,.0143688,1.132412E-02,1.320607E-02,1.005704E-02,9.635061E-04,1.062943E-02,2.79778E-03,2.227185E-03,2.316517E-03,1.751394E-03,2.073552E-03,1.555428E-03,1.419008E-04,1.565454E-03,2.649109E-03,2.116285E-03,2.206895E-03,1.677749E-03,1.977604E-03,1.498021E-03,1.419008E-04,1.565454E-03,
42859.8232060185,5.547101,1.700674E-02,1.418984E-02,1.496233E-02,1.044211E-02,1.242088E-02,9.949574E-03,9.037157E-04,1.056163E-02,1.612477E-02,1.349116E-02,1.423273E-02,1.004957E-02,1.189503E-02,9.595332E-03,8.596801E-04,1.062943E-02,2.624242E-03,2.145622E-03,2.294307E-03,1.547851E-03,1.861965E-03,1.482194E-03,1.266097E-04,1.565454E-03,2.49435E-03,2.042724E-03,2.186855E-03,1.490039E-03,1.78452E-03,1.430023E-03,1.266097E-04,1.565454E-03,
42859.8232060185,5.482601,1.690319E-02,1.414626E-02,1.622146E-02,1.043884E-02,1.239035E-02,1.010075E-02,9.477564E-04,9.967868E-03,1.603206E-02,1.345178E-02,1.536472E-02,1.004654E-02,1.186704E-02,9.735865E-03,9.017962E-04,1.003566E-02,2.608992E-03,2.139204E-03,2.479745E-03,1.547368E-03,1.85747E-03,1.504458E-03,1.328124E-04,1.478006E-03,2.480695E-03,2.036924E-03,2.353569E-03,1.489592E-03,1.780398E-03,1.45072E-03,1.328124E-04,1.478006E-03,
42859.8232060185,5.495501,1.659295E-02,1.380765E-02,1.592628E-02,1.093342E-02,1.287177E-02,1.057369E-02,9.460992E-04,9.782493E-03,.0157539,1.314537E-02,1.510019E-02,1.050406E-02,1.230785E-02,1.017457E-02,9.012105E-04,9.850289E-03,2.563301E-03,2.089334E-03,2.436272E-03,1.620208E-03,1.928371E-03,1.57411E-03,1.327261E-04,1.450705E-03,2.439729E-03,1.991797E-03,2.314609E-03,1.556975E-03,1.845318E-03,1.51533E-03,1.327261E-04,1.450705E-03,
42859.8232175926,5.482601,1.679971E-02,1.380765E-02,1.492466E-02,1.013324E-02,1.335888E-02,1.027486E-02,9.376969E-04,1.054952E-02,1.593934E-02,1.314537E-02,1.419871E-02,9.763043E-03,1.275242E-02,9.89754E-03,8.929044E-04,1.061732E-02,2.593752E-03,2.089334E-03,2.288758E-03,1.502361E-03,2.000109E-03,.0015301,1.315028E-04,1.56367E-03,2.46704E-03,1.991797E-03,2.181845E-03,1.447841E-03,1.910793E-03,1.474531E-03,1.315028E-04,1.56367E-03,
42859.8232175926,5.547101,1.679971E-02,1.378644E-02,1.567998E-02,1.013324E-02,1.343357E-02,1.000675E-02,9.376621E-04,1.028308E-02,1.593934E-02,1.312616E-02,1.487907E-02,9.763043E-03,1.282047E-02,9.648498E-03,8.929044E-04,1.035088E-02,2.593752E-03,2.086212E-03,2.399999E-03,1.502361E-03,2.01111E-03,1.490614E-03,1.315028E-04,1.52443E-03,2.46704E-03,1.988968E-03,2.282045E-03,1.447841E-03,1.920815E-03,1.437853E-03,1.315028E-04,1.52443E-03,
42859.8232175926,5.521301,1.679971E-02,1.391371E-02,1.492466E-02,9.973736E-03,1.323447E-02,1.119749E-02,7.633834E-04,1.028308E-02,1.593934E-02,1.324142E-02,1.419871E-02,9.614839E-03,1.263901E-02,.010751,7.267827E-04,1.035088E-02,2.593752E-03,2.104955E-03,2.288758E-03,1.478871E-03,1.981787E-03,1.665982E-03,1.070372E-04,1.52443E-03,2.46704E-03,2.005944E-03,2.181845E-03,1.426014E-03,1.89409E-03,1.600224E-03,1.070372E-04,1.52443E-03,
42859.8232175926,5.521301,.0175948,1.391371E-02,1.522634E-02,1.052743E-02,1.266845E-02,9.784205E-03,9.216183E-04,.0093142,1.665018E-02,1.324142E-02,1.447086E-02,1.012861E-02,1.212185E-02,9.441429E-03,8.762922E-04,9.381996E-03,2.710849E-03,2.104955E-03,2.333188E-03,1.560417E-03,1.898427E-03,1.457839E-03,1.290563E-04,1.381737E-03,2.57173E-03,2.005944E-03,2.221925E-03,1.50168E-03,1.817926E-03,1.407357E-03,1.290563E-04,1.381737E-03,
42859.8232291667,5.508401,1.697222E-02,1.372285E-02,1.581255E-02,1.158753E-02,1.298595E-02,1.007599E-02,9.203745E-04,1.001664E-02,1.609387E-02,1.306853E-02,1.499813E-02,1.110676E-02,1.241219E-02,9.712857E-03,8.762922E-04,1.008443E-02,2.619158E-03,2.076846E-03,2.419524E-03,1.716543E-03,1.945187E-03,1.500811E-03,1.290563E-04,1.485189E-03,2.489798E-03,1.98048E-03,2.29958E-03,1.645737E-03,1.860685E-03,1.447332E-03,1.290563E-04,1.485189E-03,
42859.8232291667,5.508401,1.714491E-02,1.412607E-02,1.640103E-02,1.166279E-02,1.348339E-02,1.015128E-02,9.081854E-04,1.001664E-02,.0162484,1.343353E-02,1.552541E-02,1.117592E-02,1.286583E-02,9.782813E-03,8.638331E-04,1.008443E-02,2.644591E-03,2.13623E-03,2.506193E-03,1.727626E-03,2.018447E-03,1.511901E-03,1.272214E-04,1.485189E-03,2.512557E-03,2.034236E-03,2.377234E-03,1.655923E-03,1.927496E-03,1.457634E-03,1.272214E-04,1.485189E-03,
42859.8232291667,5.521301,1.724862E-02,1.412607E-02,1.590732E-02,1.166279E-02,1.334394E-02,9.943558E-03,8.996052E-04,9.919751E-03,1.634112E-02,1.343353E-02,1.508318E-02,1.117592E-02,1.273881E-02,9.589735E-03,8.55527E-04,9.987547E-03,2.659865E-03,2.13623E-03,2.43348E-03,1.727626E-03,1.99791E-03,1.481308E-03,1.259981E-04,1.47092E-03,2.526212E-03,2.034236E-03,2.312104E-03,1.655923E-03,1.908789E-03,1.429199E-03,1.259981E-04,1.47092E-03,
42859.8232407407,5.443901,1.645526E-02,1.342645E-02,.0153774,.0105061,1.358806E-02,9.802236E-03,8.973373E-04,9.903603E-03,1.563027E-02,1.279958E-02,1.460693E-02,1.010885E-02,.0129611,9.458219E-03,8.55527E-04,9.971399E-03,2.543024E-03,2.033194E-03,2.355437E-03,1.557275E-03,2.033863E-03,1.460495E-03,1.259981E-04,1.468542E-03,2.421523E-03,1.940871E-03,2.241965E-03,1.49877E-03,1.941526E-03,1.409829E-03,1.259981E-04,1.468542E-03,
42859.8232407407,5.560001,1.714491E-02,1.342645E-02,.0153774,1.032487E-02,1.341365E-02,1.044683E-02,9.550431E-04,1.051723E-02,.0162484,1.279958E-02,1.460693E-02,9.940888E-03,1.280232E-02,1.005704E-02,9.095166E-04,1.058502E-02,2.644591E-03,2.033194E-03,2.355437E-03,1.530585E-03,2.008176E-03,1.555428E-03,1.339494E-04,1.558914E-03,2.512557E-03,1.940871E-03,2.241965E-03,1.474033E-03,1.918142E-03,1.498021E-03,1.339494E-04,1.558914E-03,
42859.8232407407,5.534201,1.801123E-02,.0144026,1.518859E-02,1.032487E-02,1.352824E-02,1.004287E-02,1.014897E-03,9.847085E-03,1.702106E-02,1.368327E-02,1.443684E-02,9.940888E-03,1.290666E-02,9.682077E-03,9.635061E-04,9.914881E-03,2.772179E-03,2.176956E-03,2.32763E-03,1.530585E-03,2.025053E-03,1.495934E-03,1.419008E-04,1.460218E-03,2.62635E-03,2.071017E-03,2.216915E-03,1.474033E-03,1.933509E-03,1.442798E-03,1.419008E-04,1.460218E-03,
42859.8232523148,5.521301,1.756015E-02,1.478634E-02,1.619196E-02,1.150158E-02,1.285193E-02,9.826281E-03,9.754618E-04,9.847085E-03,1.661927E-02,1.402906E-02,1.533831E-02,1.102771E-02,.0122897,9.480605E-03,9.261288E-04,9.914881E-03,2.705746E-03,2.233472E-03,2.475401E-03,1.703884E-03,1.925448E-03,1.464036E-03,1.36396E-04,1.460218E-03,2.567178E-03,2.121943E-03,2.349679E-03,1.634096E-03,1.842646E-03,1.413126E-03,1.36396E-04,1.460218E-03,
42859.8232523148,5.547101,1.666184E-02,1.478634E-02,1.670565E-02,1.225542E-02,1.297602E-02,1.043476E-02,9.347204E-04,9.725975E-03,1.581571E-02,1.402906E-02,1.579755E-02,1.171933E-02,1.240311E-02,1.004585E-02,8.887514E-04,9.79377E-03,2.573447E-03,2.233472E-03,2.551056E-03,1.814906E-03,1.943724E-03,1.55365E-03,1.308912E-04,1.442382E-03,2.448833E-03,2.121943E-03,2.417314E-03,1.735954E-03,1.859349E-03,1.496373E-03,1.308912E-04,1.442382E-03,
42859.8232523148,5.469701,.0172832,1.404109E-02,1.592628E-02,1.226621E-02,.0131549,1.057973E-02,9.344552E-04,8.595614E-03,1.637202E-02,1.335669E-02,1.510019E-02,1.172921E-02,1.256643E-02,1.018016E-02,8.887514E-04,8.663409E-03,2.664958E-03,2.123715E-03,2.436272E-03,1.816496E-03,1.970068E-03,1.575001E-03,1.308912E-04,1.275907E-03,2.530764E-03,2.022919E-03,2.314609E-03,1.737409E-03,1.883401E-03,1.516154E-03,1.308912E-04,1.275907E-03,
42859.8232523148,5.456801,1.752551E-02,1.412501E-02,1.587968E-02,1.124049E-02,.0135477,1.075996E-02,9.005948E-04,8.602306E-03,1.658837E-02,1.343257E-02,1.505838E-02,1.078733E-02,1.292436E-02,1.034696E-02,8.56083E-04,8.670103E-03,2.700644E-03,2.136074E-03,2.42941E-03,1.665432E-03,2.027917E-03,1.601545E-03,1.2608E-04,1.276893E-03,2.562626E-03,2.034095E-03,2.308453E-03,1.598693E-03,1.936116E-03,1.540719E-03,1.2608E-04,1.276893E-03,
42859.8232638889,5.521301,1.731779E-02,1.436002E-02,.0159642,1.124402E-02,1.380262E-02,9.91047E-03,9.699831E-04,1.018216E-02,1.640293E-02,1.364485E-02,.0151342,1.079059E-02,1.315617E-02,9.558955E-03,9.219757E-04,1.024995E-02,2.670053E-03,2.170686E-03,2.441858E-03,1.665952E-03,2.065462E-03,1.476435E-03,1.357843E-04,1.509566E-03,2.535316E-03,2.065358E-03,2.31962E-03,1.599173E-03,1.970255E-03,1.424665E-03,1.357843E-04,1.509566E-03,
42859.8232638889,5.534201,1.704127E-02,1.355341E-02,1.515086E-02,1.058079E-02,1.274281E-02,1.018744E-02,9.681777E-04,9.766345E-03,1.615568E-02,1.291484E-02,1.440282E-02,1.017801E-02,.0121899,9.816392E-03,9.219757E-04,9.834141E-03,2.629328E-03,2.051891E-03,2.322073E-03,1.568274E-03,1.909377E-03,1.517226E-03,1.357843E-04,1.448327E-03,2.498902E-03,1.957846E-03,2.211905E-03,1.508956E-03,1.827948E-03,1.46258E-03,1.357843E-04,1.448327E-03,
42859.8232638889,5.560001,1.707581E-02,1.355341E-02,1.547189E-02,1.093342E-02,1.243077E-02,9.964617E-03,8.853656E-04,9.851121E-03,1.618659E-02,1.291484E-02,1.469197E-02,1.050406E-02,.0119041,9.609323E-03,8.430679E-04,9.918918E-03,2.634414E-03,2.051891E-03,2.369353E-03,1.620208E-03,1.863422E-03,1.48441E-03,1.241632E-04,1.460813E-03,2.503454E-03,1.957846E-03,2.25449E-03,1.556975E-03,1.785857E-03,1.432083E-03,1.241632E-04,1.460813E-03,
42859.823275463,5.482601,1.769881E-02,1.387128E-02,1.507542E-02,1.093342E-02,1.297602E-02,1.010309E-02,8.867597E-04,9.358607E-03,.0167429,.013203,1.433479E-02,1.050406E-02,1.240311E-02,9.738041E-03,8.430679E-04,9.426403E-03,2.726167E-03,2.098706E-03,2.310962E-03,1.620208E-03,1.943724E-03,1.504803E-03,1.241632E-04,1.388277E-03,2.585385E-03,2.000285E-03,2.201885E-03,1.556975E-03,1.859349E-03,1.451041E-03,1.241632E-04,1.388277E-03,
42859.823275463,5.521301,1.711036E-02,1.395616E-02,1.699179E-02,1.193186E-02,1.265359E-02,1.017237E-02,7.420045E-04,9.358607E-03,1.621749E-02,1.327985E-02,1.605268E-02,1.142292E-02,1.210824E-02,9.802401E-03,7.060174E-04,9.426403E-03,2.639502E-03,2.111207E-03,2.593196E-03,1.767255E-03,1.896237E-03,1.515007E-03,1.03979E-04,1.388277E-03,2.508005E-03,2.011602E-03,2.454889E-03,.0016923,1.815922E-03,1.460519E-03,1.03979E-04,1.388277E-03,
42859.823275463,5.560001,1.801123E-02,1.395616E-02,.0166104,.0112333,1.318473E-02,1.020552E-02,9.397959E-04,.0105253,1.702106E-02,1.327985E-02,1.571251E-02,1.078071E-02,1.259364E-02,9.833181E-03,8.929044E-04,.0105931,2.772179E-03,2.111207E-03,2.537026E-03,1.664373E-03,1.974462E-03,1.519889E-03,1.315028E-04,1.560103E-03,2.62635E-03,2.011602E-03,2.404789E-03,1.597718E-03,1.887409E-03,1.465052E-03,1.315028E-04,1.560103E-03,
42859.823287037,5.534201,1.721404E-02,1.408357E-02,1.575572E-02,1.082647E-02,1.386255E-02,9.481027E-03,9.387856E-04,9.366682E-03,1.631021E-02,1.339511E-02,1.494711E-02,1.040526E-02,.0132106,9.158808E-03,8.929044E-04,9.434477E-03,2.654772E-03,2.129972E-03,2.411154E-03,1.604457E-03,2.074288E-03,1.413189E-03,1.315028E-04,1.389466E-03,2.521661E-03,2.028578E-03,2.292065E-03,1.542423E-03,1.978272E-03,1.365734E-03,1.315028E-04,1.389466E-03,
42859.823287037,5.482601,1.673076E-02,1.374405E-02,1.547189E-02,1.108328E-02,1.346845E-02,9.85935E-03,8.851617E-04,9.366682E-03,1.587752E-02,1.308774E-02,1.469197E-02,1.064238E-02,1.285222E-02,9.511385E-03,8.430679E-04,9.434477E-03,2.583597E-03,2.079968E-03,2.369353E-03,1.642279E-03,2.016246E-03,1.468906E-03,1.241632E-04,1.389466E-03,2.457936E-03,1.98331E-03,2.25449E-03,1.577346E-03,1.925492E-03,1.41766E-03,1.241632E-04,1.389466E-03,
42859.823287037,5.495501,1.707581E-02,1.374405E-02,1.602111E-02,1.108328E-02,1.309028E-02,9.799231E-03,9.03113E-04,9.281904E-03,1.618659E-02,1.308774E-02,1.518523E-02,1.064238E-02,1.250745E-02,9.45542E-03,8.596801E-04,.0093497,2.634414E-03,2.079968E-03,2.450239E-03,1.642279E-03,1.960551E-03,1.460052E-03,1.266097E-04,1.376981E-03,2.503454E-03,1.98331E-03,2.327134E-03,1.577346E-03,1.874715E-03,1.409417E-03,1.266097E-04,1.376981E-03,
42859.823287037,5.521301,1.624896E-02,1.338416E-02,.0148305,9.46453E-03,1.367285E-02,9.634037E-03,9.01321E-04,9.277867E-03,1.544484E-02,1.276116E-02,1.411367E-02,9.140588E-03,1.303822E-02,9.301518E-03,8.596801E-04,9.345663E-03,2.51264E-03,2.026965E-03,2.274892E-03,1.403877E-03,2.04635E-03,1.435723E-03,1.266097E-04,1.376386E-03,2.394212E-03,1.935212E-03,2.16932E-03,1.356169E-03,1.952884E-03,1.386751E-03,1.266097E-04,1.376386E-03,
42859.8232986111,5.547101,1.721404E-02,1.338416E-02,1.520746E-02,1.029292E-02,1.301078E-02,1.011815E-02,9.5508E-04,9.935899E-03,1.631021E-02,1.276116E-02,1.445385E-02,9.911247E-03,1.243487E-02,9.752032E-03,9.095166E-04,1.000369E-02,2.654772E-03,2.026965E-03,2.330409E-03,1.525878E-03,1.948844E-03,1.507021E-03,1.339494E-04,1.473298E-03,2.521661E-03,1.935212E-03,2.21942E-03,1.469668E-03,1.864025E-03,1.453101E-03,1.339494E-04,1.473298E-03,
42859.8232986111,5.508401,1.773349E-02,1.448779E-02,1.547189E-02,1.029292E-02,1.338875E-02,9.436056E-03,1.132666E-03,9.802678E-03,1.677381E-02,1.376011E-02,1.469197E-02,9.911247E-03,1.277964E-02,9.116835E-03,1.075638E-03,9.870473E-03,2.731275E-03,2.189503E-03,2.369353E-03,1.525878E-03,2.004509E-03,1.406565E-03,1.584151E-04,1.453678E-03,2.589937E-03,2.082334E-03,2.25449E-03,1.469668E-03,1.914802E-03,1.359552E-03,1.584151E-04,1.453678E-03,
42859.8232986111,5.585801,.0163177,1.346876E-02,1.511314E-02,1.048477E-02,1.354818E-02,1.023265E-02,7.534749E-04,9.802678E-03,1.550665E-02,.012838,.0143688,1.008909E-02,1.292481E-02,9.858365E-03,7.184765E-04,9.870473E-03,2.522763E-03,2.039424E-03,2.316517E-03,1.554133E-03,2.027989E-03,1.523884E-03,1.058139E-04,1.453678E-03,2.403315E-03,1.946529E-03,2.206895E-03,1.49586E-03,1.936181E-03,1.468761E-03,1.058139E-04,1.453678E-03,
42859.8233101852,5.534201,1.711036E-02,1.346876E-02,1.556644E-02,1.060213E-02,1.320462E-02,9.820269E-03,9.855872E-04,9.996454E-03,1.621749E-02,.012838,1.477702E-02,1.019777E-02,1.261179E-02,9.475008E-03,9.385879E-04,1.006425E-02,2.639502E-03,2.039424E-03,2.383278E-03,1.571418E-03,1.977392E-03,1.463151E-03,1.382309E-04,1.482217E-03,2.508005E-03,1.946529E-03,2.267015E-03,1.511866E-03,1.890082E-03,1.412302E-03,1.382309E-04,1.482217E-03,
42859.8233101852,5.521301,1.679971E-02,1.378644E-02,1.573678E-02,1.060213E-02,1.349336E-02,9.904454E-03,9.856354E-04,9.782493E-03,1.593934E-02,1.312616E-02,.0149301,1.019777E-02,1.287491E-02,9.553358E-03,9.385879E-04,9.850289E-03,2.593752E-03,2.086212E-03,2.408365E-03,1.571418E-03,2.019915E-03,1.475549E-03,1.382309E-04,1.450705E-03,2.46704E-03,1.988968E-03,2.28956E-03,1.511866E-03,1.928832E-03,1.423841E-03,1.382309E-04,1.450705E-03,
42859.8233101852,5.508401,1.700674E-02,1.421003E-02,1.641166E-02,1.146575E-02,1.280656E-02,9.282482E-03,1.004816E-03,9.790102E-03,1.612477E-02,1.350941E-02,1.553491E-02,1.099475E-02,1.224822E-02,8.973398E-03,9.558208E-04,9.857899E-03,2.624242E-03,2.148596E-03,2.507758E-03,1.698608E-03,1.918767E-03,1.383948E-03,1.407689E-04,1.451826E-03,2.49435E-03,2.045411E-03,2.378634E-03,1.629242E-03,1.836537E-03,1.338427E-03,1.407689E-04,1.451826E-03,
42859.8233217593,5.560001,1.721404E-02,1.382885E-02,.0153963,1.146936E-02,1.299588E-02,9.265294E-03,9.732833E-04,1.022656E-02,1.631021E-02,1.316458E-02,1.462394E-02,1.099807E-02,1.242126E-02,8.957336E-03,9.261288E-04,1.029436E-02,2.654772E-03,2.092458E-03,2.358219E-03,1.699139E-03,1.946649E-03,1.381416E-03,1.36396E-04,1.516106E-03,2.521661E-03,1.994627E-03,2.24447E-03,1.62973E-03,1.862021E-03,1.336062E-03,1.36396E-04,1.516106E-03,
